image,cot
brisc2025_train_01250_me_ax_t1,"Texture: Heterogeneous mass with mixed signal intensity and mild internal nodularity; minimal noise.  
Boundary: Predominantly well-circumscribed with a partially indistinct interface where it abuts adjacent cerebellar parenchyma/CSF; moderate contrast.  
Context: Adjacent posterior fossa structures (cerebellum, brainstem, cerebellopontine angle cistern) can mimic lesion margins due to similar intermediate signal and partial-volume with CSF.  
Summary: Mixed-signal posterior fossa tumor with partly blurred margins near CSF spaces and complex surrounding anatomy."
brisc2025_train_01251_me_ax_t1,"Texture: Predominantly heterogeneous soft-tissue signal with mild internal intensity variation; limited noise.  
Boundary: Largely well-circumscribed but partially indistinct margins where it blends with adjacent gray–white matter; moderate contrast.  
Context: Adjacent cortical/subcortical brain parenchyma and sulci can mimic similar intensities; mass effect may distort normal anatomy.  
Summary: Heterogeneous intra-axial mass with partially ill-defined interface against brain parenchyma, making margins challenging near cortex/WM."
brisc2025_train_01252_me_ax_t1,"Texture: Predominantly hyperdense and heterogeneous with internal speckling/possible hemorrhagic or calcific components; mild grainy noise.  
Boundary: Moderately well-circumscribed but with locally indistinct margins and subtle edema-like low-contrast transition to adjacent parenchyma.  
Context: Adjacent basal ganglia/thalamic gray matter and nearby vessels/ventricular structures have similar attenuation, risking confusion.  
Summary: Heterogeneous hyperdense mass with partly blurred margins and low-contrast perilesional changes near deep gray matter and vessels."
brisc2025_train_01253_me_ax_t1,"Texture: Predominantly heterogeneous, solid-appearing enhancing mass with mild internal signal variation; minimal noise.  
Boundary: Partly well-circumscribed but with segments of indistinct margins and moderate contrast against adjacent parenchyma.  
Context: Adjacent cortical/subcortical brain tissue and sulci can mimic similar signal; proximity to ventricle/CSF spaces may confound edges.  
Summary: Heterogeneously enhancing intra-axial mass with partially indistinct margins blending with nearby gray–white matter and CSF interfaces."
brisc2025_train_01254_me_ax_t1,"Texture: Predominantly homogeneous solid signal with mild internal heterogeneity; minimal noise.  
Boundary: Largely well-circumscribed with a sharp interface to adjacent brain, but focal areas show slightly indistinct margins/partial-volume blurring.  
Context: Adjacent cortical/white-matter tissue and CSF spaces may have similar intermediate signal and cause boundary confusion.  
Summary: Mostly homogeneous intracranial mass with generally sharp margins but focal indistinct edges where it abuts brain/CSF interfaces, challenging precise contouring."
brisc2025_train_01255_me_ax_t1,"Texture: Relatively homogeneous solid-appearing lesion, mildly hyperintense to adjacent parenchyma with minimal internal heterogeneity; low noise.  
Boundary: Predominantly well-circumscribed with a moderately sharp interface, but slight partial-volume blurring along the CSF/cisternal margin causing local low contrast.  
Context: Adjacent to posterior fossa structures and CSF spaces; nearby brainstem/cerebellar cortex and vascular/meningeal enhancement can mimic lesion signal.  
Summary: Well-defined mildly heterogeneous hyperintense posterior fossa mass with focal low-contrast margins near CSF and complex neurovascular anatomy."
brisc2025_train_01256_me_ax_t1,"Texture: Predominantly homogeneous, mildly heterogeneous internal signal; low noise.
Boundary: Mostly well-circumscribed but with partially indistinct margins where it abuts adjacent cortex/CSF; moderate contrast.
Context: Adjacent sulci/CSF spaces and normal gray–white matter interfaces can mimic lesion edge; nearby temporal/occipital parenchyma may confound.
Summary: Mildly heterogeneous, mostly well-defined intracranial mass with focal indistinct margins blending with adjacent cortex/CSF, making edge delineation challenging."
brisc2025_train_01257_me_ax_t1,"Texture: Predominantly solid, mildly heterogeneous signal with subtle internal mottling; low background noise.  
Boundary: Mostly well-circumscribed but partially indistinct where it abuts adjacent parenchyma; moderate contrast with surrounding tissue.  
Context: Adjacent cerebellar/CPA structures and CSF spaces can mimic similar signal, risking inclusion of normal parenchyma or dura.  
Summary: Mildly heterogeneous solid intracranial mass with partially blurred margins near complex posterior fossa anatomy, making edge delineation challenging."
brisc2025_train_01258_me_ax_t1,"Texture: Heterogeneous intra-axial mass with mixed signal intensity and mild grainy noise.  
Boundary: Partly sharp enhancing rim but segments are indistinct with low-contrast transition to adjacent parenchyma; irregular margins.  
Context: Surrounded by normal cortical/subcortical tissue and CSF spaces that can mimic lesion edges; mass effect may distort nearby midline structures.  
Summary: Mixed-signal brain mass with partially ill-defined, irregular borders blending with adjacent parenchyma and CSF, making precise delineation challenging."
brisc2025_train_01259_me_ax_t1,"Texture: Predominantly heterogeneous solid mass with mild internal signal variation; minimal visible noise.  
Boundary: Largely well-circumscribed but with partially indistinct margins where it abuts adjacent brain parenchyma; moderate contrast.  
Context: Surrounding gray/white matter and nearby extra-axial spaces can mimic similar intensity, risking confusion with cortex/CSF interfaces.  
Summary: Heterogeneous enhancing-appearing mass with mostly sharp but focally blurred margins adjacent to normal parenchyma, making edge delineation locally challenging."
brisc2025_train_01260_me_ax_t1,"Texture: Predominantly heterogeneous, mixed signal with a relatively hypointense core and surrounding hyperintense component; mild image grain.  
Boundary: Irregular margins with partially indistinct edges; moderate contrast to adjacent brain parenchyma but some blur at the interface.  
Context: Adjacent extra-axial soft tissues, orbit/temporalis musculature, and nearby skull base structures can mimic similar intensity and confuse separation.  
Summary: Heterogeneous, irregular lesion with partially ill-defined margins abutting skull-base/orbital tissues, making boundary delineation challenging."
brisc2025_train_01261_me_ax_t1,"Texture: Heterogeneous enhancing mass with central necrotic/cystic components; mild background noise.  
Boundary: Predominantly irregular but fairly sharp rim enhancement; interface with adjacent brain parenchyma partly indistinct due to edema/low contrast.  
Context: Adjacent cortical/subcortical gray–white matter and nearby CSF spaces may mimic nonenhancing tumor/necrosis, complicating full extent delineation.  
Summary: Irregular ring-enhancing heterogeneous lesion with necrotic center and partially indistinct margins against edematous brain tissue."
brisc2025_train_01262_me_ax_t1,"Texture: Predominantly homogeneous hyperintense lesion with mild internal heterogeneity; low background noise.  
Boundary: Largely well-circumscribed but partially indistinct margins where it abuts adjacent brain parenchyma; moderate contrast.  
Context: Adjacent cortical gray matter and nearby vascular/CSF spaces can mimic enhancement and confuse edges.  
Summary: Mildly heterogeneous enhancing mass with partly blurred interface against brain tissue near vessels/CSF, making precise contouring challenging."
brisc2025_train_01263_me_ax_t1,"Texture: Predominantly homogeneous soft-tissue signal with mild internal heterogeneity; minimal noise.  
Boundary: Largely well-circumscribed but with partially indistinct margins where it abuts adjacent brainstem/cerebellar tissue; moderate contrast.  
Context: Adjacent posterior fossa structures (pons, cerebellum) and CSF spaces can mimic similar intensity and obscure margins.  
Summary: Mostly homogeneous posterior fossa mass with partly blurred interface against brainstem/cerebellum, challenging due to nearby CSF and similar parenchymal signal."
brisc2025_train_01264_me_ax_t1,"Texture: Mildly heterogeneous, predominantly solid soft-tissue signal without internal necrosis; minimal noise.  
Boundary: Lobulated but partly ill-defined margins with moderate low contrast against adjacent cortical/white-matter parenchyma.  
Context: Adjacent gyri/sulci and normal gray–white differentiation can mimic lesion edges; partial-volume with cortex may confuse segmentation.  
Summary: Mildly heterogeneous solid intracranial mass with partially indistinct, low-contrast margins abutting cortical structures."
brisc2025_train_01265_me_ax_t1,"Texture: Predominantly heterogeneous, solid enhancing mass with mild internal mottling; minimal noise.  
Boundary: Largely well-circumscribed with sharp outer margin, but focal indistinct interface where it abuts adjacent brain parenchyma due to similar enhancement/contrast.  
Context: Adjacent enhancing cortex/gray–white junction and nearby vessels/dura may mimic tumor enhancement, risking over-segmentation.  
Summary: Heterogeneously enhancing, mostly well-defined intracranial mass with focal blurred tumor–parenchyma interface near enhancing vascular/dural structures."
